location,date,new_cases,new_deaths,total_cases,total_deaths,population,people_fully_vaccinated_per_hundred,hospital_beds_per_thousand,smoothed_cases,mortality_rate_pct
Afghanistan,2020-01-05,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-06,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-07,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-08,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-09,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-10,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-11,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-12,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-13,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-14,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-15,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-16,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-17,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-18,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-19,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-20,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-21,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-22,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-23,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-24,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-25,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-26,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-27,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-28,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-29,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-30,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-01-31,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-01,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-02,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-03,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-04,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-05,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-06,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-07,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-08,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-09,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-10,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-11,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-12,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-13,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-14,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-15,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-16,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-17,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-18,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-19,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-20,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-21,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-22,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-23,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-24,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-25,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-26,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-27,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-28,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-02-29,0.0,0.0,0.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-03-01,1.0,0.0,1.0,0.0,41128772,0.0,0.5,0.14285714285714285,0.0
Afghanistan,2020-03-02,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.14285714285714285,0.0
Afghanistan,2020-03-03,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.14285714285714285,0.0
Afghanistan,2020-03-04,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.14285714285714285,0.0
Afghanistan,2020-03-05,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.14285714285714285,0.0
Afghanistan,2020-03-06,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.14285714285714285,0.0
Afghanistan,2020-03-07,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.14285714285714285,0.0
Afghanistan,2020-03-08,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-03-09,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-03-10,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-03-11,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-03-12,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-03-13,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-03-14,0.0,0.0,1.0,0.0,41128772,0.0,0.5,0.0,0.0
Afghanistan,2020-03-15,6.0,0.0,7.0,0.0,41128772,0.0,0.5,0.8571428571428571,0.0
Afghanistan,2020-03-16,0.0,0.0,7.0,0.0,41128772,0.0,0.5,0.8571428571428571,0.0
Afghanistan,2020-03-17,0.0,0.0,7.0,0.0,41128772,0.0,0.5,0.8571428571428571,0.0
Afghanistan,2020-03-18,0.0,0.0,7.0,0.0,41128772,0.0,0.5,0.8571428571428571,0.0
Afghanistan,2020-03-19,0.0,0.0,7.0,0.0,41128772,0.0,0.5,0.8571428571428571,0.0
Afghanistan,2020-03-20,0.0,0.0,7.0,0.0,41128772,0.0,0.5,0.8571428571428571,0.0
Afghanistan,2020-03-21,0.0,0.0,7.0,0.0,41128772,0.0,0.5,0.8571428571428571,0.0
Afghanistan,2020-03-22,17.0,0.0,24.0,0.0,41128772,0.0,0.5,2.4285714285714284,0.0
Afghanistan,2020-03-23,0.0,0.0,24.0,0.0,41128772,0.0,0.5,2.4285714285714284,0.0
Afghanistan,2020-03-24,0.0,0.0,24.0,0.0,41128772,0.0,0.5,2.4285714285714284,0.0
Afghanistan,2020-03-25,0.0,0.0,24.0,0.0,41128772,0.0,0.5,2.4285714285714284,0.0
Afghanistan,2020-03-26,0.0,0.0,24.0,0.0,41128772,0.0,0.5,2.4285714285714284,0.0
Afghanistan,2020-03-27,0.0,0.0,24.0,0.0,41128772,0.0,0.5,2.4285714285714284,0.0
Afghanistan,2020-03-28,0.0,0.0,24.0,0.0,41128772,0.0,0.5,2.4285714285714284,0.0
Afghanistan,2020-03-29,67.0,2.0,91.0,2.0,41128772,0.0,0.5,9.571428571428571,2.197802197802198
Afghanistan,2020-03-30,0.0,0.0,91.0,2.0,41128772,0.0,0.5,9.571428571428571,2.197802197802198
Afghanistan,2020-03-31,0.0,0.0,91.0,2.0,41128772,0.0,0.5,9.571428571428571,2.197802197802198
Afghanistan,2020-04-01,0.0,0.0,91.0,2.0,41128772,0.0,0.5,9.571428571428571,2.197802197802198
Afghanistan,2020-04-02,0.0,0.0,91.0,2.0,41128772,0.0,0.5,9.571428571428571,2.197802197802198
Afghanistan,2020-04-03,0.0,0.0,91.0,2.0,41128772,0.0,0.5,9.571428571428571,2.197802197802198
Afghanistan,2020-04-04,0.0,0.0,91.0,2.0,41128772,0.0,0.5,9.571428571428571,2.197802197802198
Afghanistan,2020-04-05,183.0,3.0,274.0,5.0,41128772,0.0,0.5,26.142857142857142,1.824817518248175
Afghanistan,2020-04-06,0.0,0.0,274.0,5.0,41128772,0.0,0.5,26.142857142857142,1.824817518248175
Afghanistan,2020-04-07,0.0,0.0,274.0,5.0,41128772,0.0,0.5,26.142857142857142,1.824817518248175
Afghanistan,2020-04-08,0.0,0.0,274.0,5.0,41128772,0.0,0.5,26.142857142857142,1.824817518248175
Afghanistan,2020-04-09,0.0,0.0,274.0,5.0,41128772,0.0,0.5,26.142857142857142,1.824817518248175
Afghanistan,2020-04-10,0.0,0.0,274.0,5.0,41128772,0.0,0.5,26.142857142857142,1.824817518248175
Afghanistan,2020-04-11,0.0,0.0,274.0,5.0,41128772,0.0,0.5,26.142857142857142,1.824817518248175
Afghanistan,2020-04-12,247.0,10.0,521.0,15.0,41128772,0.0,0.5,35.285714285714285,2.8790786948176583
Afghanistan,2020-04-13,0.0,0.0,521.0,15.0,41128772,0.0,0.5,35.285714285714285,2.8790786948176583
Afghanistan,2020-04-14,0.0,0.0,521.0,15.0,41128772,0.0,0.5,35.285714285714285,2.8790786948176583
Afghanistan,2020-04-15,0.0,0.0,521.0,15.0,41128772,0.0,0.5,35.285714285714285,2.8790786948176583
Afghanistan,2020-04-16,0.0,0.0,521.0,15.0,41128772,0.0,0.5,35.285714285714285,2.8790786948176583
Afghanistan,2020-04-17,0.0,0.0,521.0,15.0,41128772,0.0,0.5,35.285714285714285,2.8790786948176583
Afghanistan,2020-04-18,0.0,0.0,521.0,15.0,41128772,0.0,0.5,35.285714285714285,2.8790786948176583
Afghanistan,2020-04-19,387.0,15.0,908.0,30.0,41128772,0.0,0.5,55.285714285714285,3.303964757709251
Afghanistan,2020-04-20,0.0,0.0,908.0,30.0,41128772,0.0,0.5,55.285714285714285,3.303964757709251
Afghanistan,2020-04-21,0.0,0.0,908.0,30.0,41128772,0.0,0.5,55.285714285714285,3.303964757709251
Afghanistan,2020-04-22,0.0,0.0,908.0,30.0,41128772,0.0,0.5,55.285714285714285,3.303964757709251
Afghanistan,2020-04-23,0.0,0.0,908.0,30.0,41128772,0.0,0.5,55.285714285714285,3.303964757709251
Afghanistan,2020-04-24,0.0,0.0,908.0,30.0,41128772,0.0,0.5,55.285714285714285,3.303964757709251
Afghanistan,2020-04-25,0.0,0.0,908.0,30.0,41128772,0.0,0.5,55.285714285714285,3.303964757709251
Afghanistan,2020-04-26,422.0,13.0,1330.0,43.0,41128772,0.0,0.5,60.285714285714285,3.2330827067669174
Afghanistan,2020-04-27,0.0,0.0,1330.0,43.0,41128772,0.0,0.5,60.285714285714285,3.2330827067669174
Afghanistan,2020-04-28,0.0,0.0,1330.0,43.0,41128772,0.0,0.5,60.285714285714285,3.2330827067669174
Afghanistan,2020-04-29,0.0,0.0,1330.0,43.0,41128772,0.0,0.5,60.285714285714285,3.2330827067669174
Afghanistan,2020-04-30,0.0,0.0,1330.0,43.0,41128772,0.0,0.5,60.285714285714285,3.2330827067669174
Afghanistan,2020-05-01,0.0,0.0,1330.0,43.0,41128772,0.0,0.5,60.285714285714285,3.2330827067669174
Afghanistan,2020-05-02,0.0,0.0,1330.0,43.0,41128772,0.0,0.5,60.285714285714285,3.2330827067669174
Afghanistan,2020-05-03,841.0,21.0,2171.0,64.0,41128772,0.0,0.5,120.14285714285714,2.947950253339475
Afghanistan,2020-05-04,0.0,0.0,2171.0,64.0,41128772,0.0,0.5,120.14285714285714,2.947950253339475
Afghanistan,2020-05-05,0.0,0.0,2171.0,64.0,41128772,0.0,0.5,120.14285714285714,2.947950253339475
Afghanistan,2020-05-06,0.0,0.0,2171.0,64.0,41128772,0.0,0.5,120.14285714285714,2.947950253339475
Afghanistan,2020-05-07,0.0,0.0,2171.0,64.0,41128772,0.0,0.5,120.14285714285714,2.947950253339475
Afghanistan,2020-05-08,0.0,0.0,2171.0,64.0,41128772,0.0,0.5,120.14285714285714,2.947950253339475
Afghanistan,2020-05-09,0.0,0.0,2171.0,64.0,41128772,0.0,0.5,120.14285714285714,2.947950253339475
Afghanistan,2020-05-10,1392.0,41.0,3563.0,105.0,41128772,0.0,0.5,198.85714285714286,2.9469548133595285
Afghanistan,2020-05-11,0.0,0.0,3563.0,105.0,41128772,0.0,0.5,198.85714285714286,2.9469548133595285
Afghanistan,2020-05-12,0.0,0.0,3563.0,105.0,41128772,0.0,0.5,198.85714285714286,2.9469548133595285
Afghanistan,2020-05-13,0.0,0.0,3563.0,105.0,41128772,0.0,0.5,198.85714285714286,2.9469548133595285
Afghanistan,2020-05-14,0.0,0.0,3563.0,105.0,41128772,0.0,0.5,198.85714285714286,2.9469548133595285
Afghanistan,2020-05-15,0.0,0.0,3563.0,105.0,41128772,0.0,0.5,198.85714285714286,2.9469548133595285
Afghanistan,2020-05-16,0.0,0.0,3563.0,105.0,41128772,0.0,0.5,198.85714285714286,2.9469548133595285
Afghanistan,2020-05-17,2490.0,48.0,6053.0,153.0,41128772,0.0,0.5,355.7142857142857,2.527672228646952
Afghanistan,2020-05-18,0.0,0.0,6053.0,153.0,41128772,0.0,0.5,355.7142857142857,2.527672228646952
Afghanistan,2020-05-19,0.0,0.0,6053.0,153.0,41128772,0.0,0.5,355.7142857142857,2.527672228646952
Afghanistan,2020-05-20,0.0,0.0,6053.0,153.0,41128772,0.0,0.5,355.7142857142857,2.527672228646952
Afghanistan,2020-05-21,0.0,0.0,6053.0,153.0,41128772,0.0,0.5,355.7142857142857,2.527672228646952
Afghanistan,2020-05-22,0.0,0.0,6053.0,153.0,41128772,0.0,0.5,355.7142857142857,2.527672228646952
Afghanistan,2020-05-23,0.0,0.0,6053.0,153.0,41128772,0.0,0.5,355.7142857142857,2.527672228646952
Afghanistan,2020-05-24,3813.0,58.0,9866.0,211.0,41128772,0.0,0.5,544.7142857142857,2.1386580174336105
Afghanistan,2020-05-25,0.0,0.0,9866.0,211.0,41128772,0.0,0.5,544.7142857142857,2.1386580174336105
Afghanistan,2020-05-26,0.0,0.0,9866.0,211.0,41128772,0.0,0.5,544.7142857142857,2.1386580174336105
Afghanistan,2020-05-27,0.0,0.0,9866.0,211.0,41128772,0.0,0.5,544.7142857142857,2.1386580174336105
Afghanistan,2020-05-28,0.0,0.0,9866.0,211.0,41128772,0.0,0.5,544.7142857142857,2.1386580174336105
Afghanistan,2020-05-29,0.0,0.0,9866.0,211.0,41128772,0.0,0.5,544.7142857142857,2.1386580174336105
Afghanistan,2020-05-30,0.0,0.0,9866.0,211.0,41128772,0.0,0.5,544.7142857142857,2.1386580174336105
Afghanistan,2020-05-31,4577.0,37.0,14443.0,248.0,41128772,0.0,0.5,653.8571428571429,1.717094786401717
Afghanistan,2020-06-01,0.0,0.0,14443.0,248.0,41128772,0.0,0.5,653.8571428571429,1.717094786401717
Afghanistan,2020-06-02,0.0,0.0,14443.0,248.0,41128772,0.0,0.5,653.8571428571429,1.717094786401717
Afghanistan,2020-06-03,0.0,0.0,14443.0,248.0,41128772,0.0,0.5,653.8571428571429,1.717094786401717
Afghanistan,2020-06-04,0.0,0.0,14443.0,248.0,41128772,0.0,0.5,653.8571428571429,1.717094786401717
Afghanistan,2020-06-05,0.0,0.0,14443.0,248.0,41128772,0.0,0.5,653.8571428571429,1.717094786401717
Afghanistan,2020-06-06,0.0,0.0,14443.0,248.0,41128772,0.0,0.5,653.8571428571429,1.717094786401717
Afghanistan,2020-06-07,5108.0,79.0,19551.0,327.0,41128772,0.0,0.5,729.7142857142857,1.6725487187356145
Afghanistan,2020-06-08,0.0,0.0,19551.0,327.0,41128772,0.0,0.5,729.7142857142857,1.6725487187356145
Afghanistan,2020-06-09,0.0,0.0,19551.0,327.0,41128772,0.0,0.5,729.7142857142857,1.6725487187356145
Afghanistan,2020-06-10,0.0,0.0,19551.0,327.0,41128772,0.0,0.5,729.7142857142857,1.6725487187356145
Afghanistan,2020-06-11,0.0,0.0,19551.0,327.0,41128772,0.0,0.5,729.7142857142857,1.6725487187356145
Afghanistan,2020-06-12,0.0,0.0,19551.0,327.0,41128772,0.0,0.5,729.7142857142857,1.6725487187356145
Afghanistan,2020-06-13,0.0,0.0,19551.0,327.0,41128772,0.0,0.5,729.7142857142857,1.6725487187356145
Afghanistan,2020-06-14,4551.0,124.0,24102.0,451.0,41128772,0.0,0.5,650.1428571428571,1.8712140071363372
Afghanistan,2020-06-15,0.0,0.0,24102.0,451.0,41128772,0.0,0.5,650.1428571428571,1.8712140071363372
Afghanistan,2020-06-16,0.0,0.0,24102.0,451.0,41128772,0.0,0.5,650.1428571428571,1.8712140071363372
Afghanistan,2020-06-17,0.0,0.0,24102.0,451.0,41128772,0.0,0.5,650.1428571428571,1.8712140071363372
Afghanistan,2020-06-18,0.0,0.0,24102.0,451.0,41128772,0.0,0.5,650.1428571428571,1.8712140071363372
Afghanistan,2020-06-19,0.0,0.0,24102.0,451.0,41128772,0.0,0.5,650.1428571428571,1.8712140071363372
Afghanistan,2020-06-20,0.0,0.0,24102.0,451.0,41128772,0.0,0.5,650.1428571428571,1.8712140071363372
Afghanistan,2020-06-21,4195.0,97.0,28297.0,548.0,41128772,0.0,0.5,599.2857142857143,1.9366010531151712
Afghanistan,2020-06-22,0.0,0.0,28297.0,548.0,41128772,0.0,0.5,599.2857142857143,1.9366010531151712
Afghanistan,2020-06-23,0.0,0.0,28297.0,548.0,41128772,0.0,0.5,599.2857142857143,1.9366010531151712
Afghanistan,2020-06-24,0.0,0.0,28297.0,548.0,41128772,0.0,0.5,599.2857142857143,1.9366010531151712
Afghanistan,2020-06-25,0.0,0.0,28297.0,548.0,41128772,0.0,0.5,599.2857142857143,1.9366010531151712
Afghanistan,2020-06-26,0.0,0.0,28297.0,548.0,41128772,0.0,0.5,599.2857142857143,1.9366010531151712
Afghanistan,2020-06-27,0.0,0.0,28297.0,548.0,41128772,0.0,0.5,599.2857142857143,1.9366010531151712
Afghanistan,2020-06-28,2319.0,155.0,30616.0,703.0,41128772,0.0,0.5,331.2857142857143,2.2961850013065064
Afghanistan,2020-06-29,0.0,0.0,30616.0,703.0,41128772,0.0,0.5,331.2857142857143,2.2961850013065064
Afghanistan,2020-06-30,0.0,0.0,30616.0,703.0,41128772,0.0,0.5,331.2857142857143,2.2961850013065064
Afghanistan,2020-07-01,0.0,0.0,30616.0,703.0,41128772,0.0,0.5,331.2857142857143,2.2961850013065064
Afghanistan,2020-07-02,0.0,0.0,30616.0,703.0,41128772,0.0,0.5,331.2857142857143,2.2961850013065064
Afghanistan,2020-07-03,0.0,0.0,30616.0,703.0,41128772,0.0,0.5,331.2857142857143,2.2961850013065064
Afghanistan,2020-07-04,0.0,0.0,30616.0,703.0,41128772,0.0,0.5,331.2857142857143,2.2961850013065064
Afghanistan,2020-07-05,2056.0,123.0,32672.0,826.0,41128772,0.0,0.5,293.7142857142857,2.528158667972576
Afghanistan,2020-07-06,0.0,0.0,32672.0,826.0,41128772,0.0,0.5,293.7142857142857,2.528158667972576
Afghanistan,2020-07-07,0.0,0.0,32672.0,826.0,41128772,0.0,0.5,293.7142857142857,2.528158667972576
Afghanistan,2020-07-08,0.0,0.0,32672.0,826.0,41128772,0.0,0.5,293.7142857142857,2.528158667972576
Afghanistan,2020-07-09,0.0,0.0,32672.0,826.0,41128772,0.0,0.5,293.7142857142857,2.528158667972576
Afghanistan,2020-07-10,0.0,0.0,32672.0,826.0,41128772,0.0,0.5,293.7142857142857,2.528158667972576
Afghanistan,2020-07-11,0.0,0.0,32672.0,826.0,41128772,0.0,0.5,293.7142857142857,2.528158667972576
Afghanistan,2020-07-12,1679.0,149.0,34351.0,975.0,41128772,0.0,0.5,239.85714285714286,2.8383453174580073
Afghanistan,2020-07-13,0.0,0.0,34351.0,975.0,41128772,0.0,0.5,239.85714285714286,2.8383453174580073
Afghanistan,2020-07-14,0.0,0.0,34351.0,975.0,41128772,0.0,0.5,239.85714285714286,2.8383453174580073
Afghanistan,2020-07-15,0.0,0.0,34351.0,975.0,41128772,0.0,0.5,239.85714285714286,2.8383453174580073
Afghanistan,2020-07-16,0.0,0.0,34351.0,975.0,41128772,0.0,0.5,239.85714285714286,2.8383453174580073
Afghanistan,2020-07-17,0.0,0.0,34351.0,975.0,41128772,0.0,0.5,239.85714285714286,2.8383453174580073
Afghanistan,2020-07-18,0.0,0.0,34351.0,975.0,41128772,0.0,0.5,239.85714285714286,2.8383453174580073
Afghanistan,2020-07-19,938.0,172.0,35289.0,1147.0,41128772,0.0,0.5,134.0,3.2503046275043213
Afghanistan,2020-07-20,0.0,0.0,35289.0,1147.0,41128772,0.0,0.5,134.0,3.2503046275043213
Afghanistan,2020-07-21,0.0,0.0,35289.0,1147.0,41128772,0.0,0.5,134.0,3.2503046275043213
Afghanistan,2020-07-22,0.0,0.0,35289.0,1147.0,41128772,0.0,0.5,134.0,3.2503046275043213
Afghanistan,2020-07-23,0.0,0.0,35289.0,1147.0,41128772,0.0,0.5,134.0,3.2503046275043213
Afghanistan,2020-07-24,0.0,0.0,35289.0,1147.0,41128772,0.0,0.5,134.0,3.2503046275043213
Afghanistan,2020-07-25,0.0,0.0,35289.0,1147.0,41128772,0.0,0.5,134.0,3.2503046275043213
Afghanistan,2020-07-26,747.0,99.0,36036.0,1246.0,41128772,0.0,0.5,106.71428571428571,3.4576534576534574
Afghanistan,2020-07-27,0.0,0.0,36036.0,1246.0,41128772,0.0,0.5,106.71428571428571,3.4576534576534574
Afghanistan,2020-07-28,0.0,0.0,36036.0,1246.0,41128772,0.0,0.5,106.71428571428571,3.4576534576534574
Afghanistan,2020-07-29,0.0,0.0,36036.0,1246.0,41128772,0.0,0.5,106.71428571428571,3.4576534576534574
Afghanistan,2020-07-30,0.0,0.0,36036.0,1246.0,41128772,0.0,0.5,106.71428571428571,3.4576534576534574
Afghanistan,2020-07-31,0.0,0.0,36036.0,1246.0,41128772,0.0,0.5,106.71428571428571,3.4576534576534574
Afghanistan,2020-08-01,0.0,0.0,36036.0,1246.0,41128772,0.0,0.5,106.71428571428571,3.4576534576534574
Afghanistan,2020-08-02,674.0,37.0,36710.0,1283.0,41128772,0.0,0.5,96.28571428571429,3.494960501225824
Afghanistan,2020-08-03,0.0,0.0,36710.0,1283.0,41128772,0.0,0.5,96.28571428571429,3.494960501225824
Afghanistan,2020-08-04,0.0,0.0,36710.0,1283.0,41128772,0.0,0.5,96.28571428571429,3.494960501225824
Afghanistan,2020-08-05,0.0,0.0,36710.0,1283.0,41128772,0.0,0.5,96.28571428571429,3.494960501225824
Afghanistan,2020-08-06,0.0,0.0,36710.0,1283.0,41128772,0.0,0.5,96.28571428571429,3.494960501225824
Afghanistan,2020-08-07,0.0,0.0,36710.0,1283.0,41128772,0.0,0.5,96.28571428571429,3.494960501225824
Afghanistan,2020-08-08,0.0,0.0,36710.0,1283.0,41128772,0.0,0.5,96.28571428571429,3.494960501225824
Afghanistan,2020-08-09,305.0,24.0,37015.0,1307.0,41128772,0.0,0.5,43.57142857142857,3.5310009455626097
Afghanistan,2020-08-10,0.0,0.0,37015.0,1307.0,41128772,0.0,0.5,43.57142857142857,3.5310009455626097
Afghanistan,2020-08-11,0.0,0.0,37015.0,1307.0,41128772,0.0,0.5,43.57142857142857,3.5310009455626097
Afghanistan,2020-08-12,0.0,0.0,37015.0,1307.0,41128772,0.0,0.5,43.57142857142857,3.5310009455626097
Afghanistan,2020-08-13,0.0,0.0,37015.0,1307.0,41128772,0.0,0.5,43.57142857142857,3.5310009455626097
Afghanistan,2020-08-14,0.0,0.0,37015.0,1307.0,41128772,0.0,0.5,43.57142857142857,3.5310009455626097
Afghanistan,2020-08-15,0.0,0.0,37015.0,1307.0,41128772,0.0,0.5,43.57142857142857,3.5310009455626097
Afghanistan,2020-08-16,536.0,63.0,37551.0,1370.0,41128772,0.0,0.5,76.57142857142857,3.648371548028015
Afghanistan,2020-08-17,0.0,0.0,37551.0,1370.0,41128772,0.0,0.5,76.57142857142857,3.648371548028015
Afghanistan,2020-08-18,0.0,0.0,37551.0,1370.0,41128772,0.0,0.5,76.57142857142857,3.648371548028015
Afghanistan,2020-08-19,0.0,0.0,37551.0,1370.0,41128772,0.0,0.5,76.57142857142857,3.648371548028015
Afghanistan,2020-08-20,0.0,0.0,37551.0,1370.0,41128772,0.0,0.5,76.57142857142857,3.648371548028015
Afghanistan,2020-08-21,0.0,0.0,37551.0,1370.0,41128772,0.0,0.5,76.57142857142857,3.648371548028015
Afghanistan,2020-08-22,0.0,0.0,37551.0,1370.0,41128772,0.0,0.5,76.57142857142857,3.648371548028015
Afghanistan,2020-08-23,343.0,15.0,37894.0,1385.0,41128772,0.0,0.5,49.0,3.654932179236819
Afghanistan,2020-08-24,0.0,0.0,37894.0,1385.0,41128772,0.0,0.5,49.0,3.654932179236819
Afghanistan,2020-08-25,0.0,0.0,37894.0,1385.0,41128772,0.0,0.5,49.0,3.654932179236819
Afghanistan,2020-08-26,0.0,0.0,37894.0,1385.0,41128772,0.0,0.5,49.0,3.654932179236819
Afghanistan,2020-08-27,0.0,0.0,37894.0,1385.0,41128772,0.0,0.5,49.0,3.654932179236819
Afghanistan,2020-08-28,0.0,0.0,37894.0,1385.0,41128772,0.0,0.5,49.0,3.654932179236819
Afghanistan,2020-08-29,0.0,0.0,37894.0,1385.0,41128772,0.0,0.5,49.0,3.654932179236819
Afghanistan,2020-08-30,249.0,17.0,38143.0,1402.0,41128772,0.0,0.5,35.57142857142857,3.67564166426343
Afghanistan,2020-08-31,0.0,0.0,38143.0,1402.0,41128772,0.0,0.5,35.57142857142857,3.67564166426343
Afghanistan,2020-09-01,0.0,0.0,38143.0,1402.0,41128772,0.0,0.5,35.57142857142857,3.67564166426343
Afghanistan,2020-09-02,0.0,0.0,38143.0,1402.0,41128772,0.0,0.5,35.57142857142857,3.67564166426343
Afghanistan,2020-09-03,0.0,0.0,38143.0,1402.0,41128772,0.0,0.5,35.57142857142857,3.67564166426343
Afghanistan,2020-09-04,0.0,0.0,38143.0,1402.0,41128772,0.0,0.5,35.57142857142857,3.67564166426343
Afghanistan,2020-09-05,0.0,0.0,38143.0,1402.0,41128772,0.0,0.5,35.57142857142857,3.67564166426343
Afghanistan,2020-09-06,161.0,7.0,38304.0,1409.0,41128772,0.0,0.5,23.0,3.678467000835422
